08/19/2005	1144.46	1157.37	1132.87	1150.18	2.15	0.19	31501185.00	13643291194.00
08/22/2005	1148.97	1162.04	1142.68	1158.60	8.41	0.73	24033198.00	10541833524.00
08/23/2005	1158.83	1159.63	1139.24	1149.96	-8.64	-0.75	21840708.00	9541762874.00
08/24/2005	1151.45	1171.43	1151.45	1167.14	17.18	1.49	22674109.00	9988171132.00
08/25/2005	1168.00	1172.69	1157.18	1172.48	5.34	0.46	24232098.00	10524238060.00
08/26/2005	1173.01	1174.54	1163.99	1171.86	-0.62	-0.05	24296356.00	10435816259.00
08/29/2005	1172.00	1172.01	1147.93	1154.43	-17.43	-1.49	24333195.00	10038648666.00
08/30/2005	1151.62	1153.77	1145.27	1146.39	-8.04	-0.70	18551862.00	8143989898.00
08/31/2005	1145.81	1163.52	1140.10	1162.80	16.41	1.43	21676099.00	9602700078.00
09/01/2005	1163.70	1185.76	1160.05	1184.93	22.14	1.90	33830475.00	15061854155.00
09/02/2005	1187.06	1188.91	1179.11	1188.85	3.92	0.33	28920490.00	12859547726.00
09/05/2005	1189.07	1196.87	1184.01	1196.22	7.38	0.62	26700066.00	11748627428.00
09/06/2005	1197.23	1201.82	1172.06	1173.32	-22.90	-1.91	33685273.00	15305132545.00
09/07/2005	1170.77	1194.59	1168.58	1194.31	20.99	1.79	28602851.00	13196057601.00
09/08/2005	1196.27	1201.46	1184.79	1194.41	0.10	0.01	30528056.00	14509460137.00
09/09/2005	1194.50	1204.46	1184.42	1189.63	-4.79	-0.40	22155746.00	10145676776.00
09/12/2005	1189.75	1191.93	1181.43	1188.21	-1.41	-0.12	17096689.00	7740563991.00
09/13/2005	1188.25	1207.40	1186.22	1207.16	18.95	1.60	25913705.00	11717912656.00
09/14/2005	1209.27	1217.41	1204.55	1217.26	10.10	0.84	32243761.00	14981766088.00
09/15/2005	1217.52	1218.94	1210.72	1217.28	0.02	0.00	27217492.00	12897080342.00
09/16/2005	1217.42	1217.76	1208.56	1212.95	-4.33	-0.36	22397225.00	10462806779.00
09/19/2005	1213.49	1220.97	1210.19	1220.63	7.68	0.63	24656893.00	11635692411.00
09/20/2005	1222.26	1223.57	1204.87	1212.62	-8.01	-0.66	32300692.00	15130012474.00
09/21/2005	1210.85	1210.85	1186.98	1187.99	-24.63	-2.03	31799464.00	14256992880.00
09/22/2005	1185.69	1185.69	1147.19	1159.96	-28.03	-2.36	28602274.00	13184536857.00
09/23/2005	1157.30	1164.60	1149.75	1151.98	-7.98	-0.69	18774394.00	8582252840.00
09/26/2005	1150.93	1155.60	1147.27	1155.04	3.06	0.27	14538133.00	6863233444.00
09/27/2005	1155.05	1157.80	1132.53	1133.24	-21.81	-1.89	18093629.00	8530863392.00
09/28/2005	1131.32	1142.49	1129.05	1131.77	-1.46	-0.13	14751543.00	6830650086.00
09/29/2005	1134.44	1155.78	1134.44	1155.49	23.71	2.10	18536992.00	8633593137.00
09/30/2005	1156.77	1158.70	1150.63	1155.61	0.13	0.01	14493481.00	6959506603.00
10/10/2005	1153.67	1153.67	1137.29	1138.95	-16.66	-1.44	11720065.00	5461397813.00
10/11/2005	1137.95	1157.30	1133.90	1157.19	18.24	1.60	13426560.00	6399253859.00
10/12/2005	1157.49	1165.67	1152.25	1161.85	4.66	0.40	18467231.00	9335207445.00
10/13/2005	1162.02	1165.36	1152.09	1152.61	-9.25	-0.80	16905239.00	8600493455.00
10/14/2005	1152.37	1154.32	1135.51	1139.55	-13.06	-1.13	15145999.00	7740778259.00
10/17/2005	1138.38	1138.38	1121.97	1131.38	-8.17	-0.72	15135238.00	7421971653.00
10/18/2005	1131.26	1142.04	1129.67	1141.20	9.83	0.87	18928090.00	9264639121.00
10/19/2005	1141.05	1150.59	1132.48	1134.61	-6.59	-0.58	18908399.00	9088381830.00
10/20/2005	1133.45	1136.31	1119.38	1135.95	1.34	0.12	17371817.00	8498979298.00
10/21/2005	1135.61	1145.99	1132.36	1141.32	5.37	0.47	18011154.00	8653627199.00
